Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[711]    0.0    0.00    0.00      14         ImVector<ImDrawVert>::_grow_capacity(int) const [711]
-----------------------------------------------
                0.00    0.00       1/14          ImGui::CreateContext(ImFontAtlas*) [79]
                0.00    0.00       1/14          ImGuiContext::ImGuiContext(ImFontAtlas*) [1051]
                0.00    0.00       1/14          ImGui::Initialize() [78]
                0.00    0.00       1/14          ImFontAtlas::AddFont(ImFontConfig const*) [1045]
                0.00    0.00       1/14          ImFontAtlasTextureAdd(ImFontAtlas*, int, int) [977]
                0.00    0.00       1/14          ImFontAtlasBuildInit(ImFontAtlas*) [975]
                0.00    0.00       1/14          ImGui_ImplStbTrueType_FontSrcInit(ImFontAtlas*, ImFontConfig*) [1025]
                0.00    0.00       1/14          ImGuiInputTextState::ImGuiInputTextState() [1091]
                0.00    0.00       1/14          ImGui_ImplGlfw_Init(GLFWwindow*, bool, GlfwClientApi) [1014]
                0.00    0.00       1/14          ImGui_ImplOpenGL3_Init(char const*) [978]
                0.00    0.00       2/14          CreateNewWindow(char const*, int) [75]
                0.00    0.00       2/14          ImGui::CreateNewWindowSettings(char const*) [82]
[712]    0.0    0.00    0.00      14         operator new(unsigned long, ImNewWrapper, void*) [712]
-----------------------------------------------
                0.00    0.00       1/13          ImGuiInputTextDeactivatedState::ImGuiInputTextDeactivatedState() [1105]
                0.00    0.00       1/13          ImChunkStream<ImGuiWindowSettings>::ImChunkStream() [1059]
                0.00    0.00       1/13          ImChunkStream<ImGuiTableSettings>::ImChunkStream() [1056]
                0.00    0.00       1/13          ImGui_ImplOpenGL3_Data::ImGui_ImplOpenGL3_Data() [1101]
                0.00    0.00       2/13          ImGuiContext::ImGuiContext(ImFontAtlas*) [1051]
                0.00    0.00       3/13          ImGuiInputTextState::ImGuiInputTextState() [1091]
                0.00    0.00       4/13          ImGuiTextBuffer::ImGuiTextBuffer() [769]
[713]    0.0    0.00    0.00      13         ImVector<char>::ImVector() [713]
-----------------------------------------------
                0.00    0.00       1/13          ImGuiInputTextDeactivatedState::~ImGuiInputTextDeactivatedState() [1106]
                0.00    0.00       1/13          ImChunkStream<ImGuiWindowSettings>::~ImChunkStream() [1060]
                0.00    0.00       1/13          ImChunkStream<ImGuiTableSettings>::~ImChunkStream() [1057]
                0.00    0.00       1/13          ImGui_ImplOpenGL3_Data::~ImGui_ImplOpenGL3_Data() [1102]
                0.00    0.00       2/13          ImGuiContext::~ImGuiContext() [1052]
                0.00    0.00       3/13          ImGuiInputTextState::~ImGuiInputTextState() [1092]
                0.00    0.00       4/13          ImGuiTextBuffer::~ImGuiTextBuffer() [770]
[714]    0.0    0.00    0.00      13         ImVector<char>::~ImVector() [714]
                0.00    0.00       2/332         ImGui::MemFree(void*) [600]
-----------------------------------------------
                0.00    0.00      12/12          ImGui::SliderScalar(char const*, int, void*, void const*, void const*, char const*, int) [18]
[715]    0.0    0.00    0.00      12         ImGui::MarkItemEdited(unsigned int) [715]
-----------------------------------------------
                0.00    0.00       1/12          ImGui::LoadIniSettingsFromMemory(char const*, unsigned long) [73]
                0.00    0.00       1/12          ImGui::SaveIniSettingsToMemory(unsigned long*) [1113]
                0.00    0.00       2/12          ImGuiTextBuffer::append(char const*, char const*) [868]
                0.00    0.00       2/12          ImChunkStream<ImGuiWindowSettings>::alloc_chunk(unsigned long) [862]
                0.00    0.00       6/12          ImGuiTextBuffer::appendfv(char const*, __va_list_tag*) [749]
[716]    0.0    0.00    0.00      12         ImVector<char>::resize(int) [716]
                0.00    0.00       3/4           ImVector<char>::_grow_capacity(int) const [792]
                0.00    0.00       3/5           ImVector<char>::reserve(int) [762]
-----------------------------------------------
                0.00    0.00       1/11          std::_Vector_base<Sphere, std::allocator<Sphere> >::~_Vector_base() [1282]
                0.00    0.00      10/11          void std::vector<Sphere, std::allocator<Sphere> >::_M_realloc_insert<Sphere const&>(__gnu_cxx::__normal_iterator<Sphere*, std::vector<Sphere, std::allocator<Sphere> > >, Sphere const&) [87]
[717]    0.0    0.00    0.00      11         std::_Vector_base<Sphere, std::allocator<Sphere> >::_M_deallocate(Sphere*, unsigned long) [717]
                0.00    0.00      10/10          std::__new_allocator<Sphere>::deallocate(Sphere*, unsigned long) [724]
-----------------------------------------------
                0.00    0.00       4/10          ImGui::SetFocusID(unsigned int, ImGuiWindow*) [878]
                0.00    0.00       6/10          ImGui::SetNavID(unsigned int, ImGuiNavLayer, unsigned int, ImRect const&) [813]
[718]    0.0    0.00    0.00      10         ImGui::NavClearPreferredPosForAxis(ImGuiAxis) [718]
                0.00    0.00      10/114678      ImVec2::operator[](unsigned long) [238]
-----------------------------------------------
                0.00    0.00      10/10          ImVector<ImGuiInputEvent>::push_back(ImGuiInputEvent const&) [557]
[719]    0.0    0.00    0.00      10         ImVector<ImGuiInputEvent>::reserve(int) [719]
                0.00    0.00      10/332         ImGui::MemAlloc(unsigned long) [601]
                0.00    0.00       8/332         ImGui::MemFree(void*) [600]
-----------------------------------------------
                0.00    0.00       4/10          ImGuiTextBuffer::append(char const*, char const*) [868]
                0.00    0.00       6/10          ImGuiTextBuffer::appendfv(char const*, __va_list_tag*) [749]
[720]    0.0    0.00    0.00      10         ImVector<char>::operator[](int) [720]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Sphere, std::allocator<Sphere> >::_M_realloc_insert<Sphere const&>(__gnu_cxx::__normal_iterator<Sphere*, std::vector<Sphere, std::allocator<Sphere> > >, Sphere const&) [87]
[721]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<Sphere*, std::vector<Sphere, std::allocator<Sphere> > >::difference_type __gnu_cxx::operator-<Sphere*, std::vector<Sphere, std::allocator<Sphere> > >(__gnu_cxx::__normal_iterator<Sphere*, std::vector<Sphere, std::allocator<Sphere> > > const&, __gnu_cxx::__normal_iterator<Sphere*, std::vector<Sphere, std::allocator<Sphere> > > const&) [721]
                0.00    0.00      20/727870      __gnu_cxx::__normal_iterator<Sphere*, std::vector<Sphere, std::allocator<Sphere> > >::base() const [204]
-----------------------------------------------
                0.00    0.00      10/10          ImVector<ImGuiInputEvent>::push_back(ImGuiInputEvent const&) [557]
[722]    0.0    0.00    0.00      10         ImVector<ImGuiInputEvent>::_grow_capacity(int) const [722]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Sphere, std::allocator<Sphere> >::_M_realloc_insert<Sphere const&>(__gnu_cxx::__normal_iterator<Sphere*, std::vector<Sphere, std::allocator<Sphere> > >, Sphere const&) [87]
[723]    0.0    0.00    0.00      10         std::_Vector_base<Sphere, std::allocator<Sphere> >::_M_allocate(unsigned long) [723]
                0.00    0.00      10/10          std::__new_allocator<Sphere>::allocate(unsigned long, void const*) [725]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<Sphere, std::allocator<Sphere> >::_M_deallocate(Sphere*, unsigned long) [717]
[724]    0.0    0.00    0.00      10         std::__new_allocator<Sphere>::deallocate(Sphere*, unsigned long) [724]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<Sphere, std::allocator<Sphere> >::_M_allocate(unsigned long) [723]
[725]    0.0    0.00    0.00      10         std::__new_allocator<Sphere>::allocate(unsigned long, void const*) [725]
-----------------------------------------------
                0.00    0.00       9/9           stbtt_InitFont_internal(stbtt_fontinfo*, unsigned char*, int) [1015]
[726]    0.0    0.00    0.00       9         stbtt__find_table(unsigned char*, unsigned int, char const*) [726]
                0.00    0.00       9/1607        ttUSHORT(unsigned char*) [566]
                0.00    0.00       7/9           ttULONG(unsigned char*) [727]
-----------------------------------------------
                0.00    0.00       2/9           stbtt_InitFont_internal(stbtt_fontinfo*, unsigned char*, int) [1015]
                0.00    0.00       7/9           stbtt__find_table(unsigned char*, unsigned int, char const*) [726]
[727]    0.0    0.00    0.00       9         ttULONG(unsigned char*) [727]
-----------------------------------------------
                0.00    0.00       1/8           ImGuiContext::ImGuiContext(ImFontAtlas*) [1051]
                0.00    0.00       1/8           ImPool<ImGuiTable>::ImPool() [1120]
                0.00    0.00       1/8           ImPool<ImGuiTabBar>::ImPool() [1122]
                0.00    0.00       1/8           ImPool<ImGuiMultiSelectState>::ImPool() [1124]
                0.00    0.00       1/8           ImFont::ImFont() [1118]
                0.00    0.00       1/8           ImFontAtlasBuilder::ImFontAtlasBuilder() [1085]
                0.00    0.00       2/8           ImGuiWindow::ImGuiWindow(ImGuiContext*, char const*) [77]
[728]    0.0    0.00    0.00       8         ImGuiStorage::ImGuiStorage() [728]
                0.00    0.00       8/8           ImVector<ImGuiStoragePair>::ImVector() [732]
-----------------------------------------------
                0.00    0.00       1/8           ImGuiContext::~ImGuiContext() [1052]
                0.00    0.00       1/8           ImPool<ImGuiTable>::~ImPool() [1121]
                0.00    0.00       1/8           ImPool<ImGuiTabBar>::~ImPool() [1123]
                0.00    0.00       1/8           ImPool<ImGuiMultiSelectState>::~ImPool() [1125]
                0.00    0.00       1/8           ImFont::~ImFont() [1119]
                0.00    0.00       1/8           ImFontAtlasBuilder::~ImFontAtlasBuilder() [1086]
                0.00    0.00       2/8           ImGuiWindow::~ImGuiWindow() [861]
[729]    0.0    0.00    0.00       8         ImGuiStorage::~ImGuiStorage() [729]
                0.00    0.00       8/8           ImVector<ImGuiStoragePair>::~ImVector() [733]
-----------------------------------------------
                0.00    0.00       4/8           ImGuiWindow::ImGuiWindow(ImGuiContext*, char const*) [77]
                0.00    0.00       4/8           ImGuiWindowSettings::ImGuiWindowSettings() [872]
[730]    0.0    0.00    0.00       8         ImVec2ih::ImVec2ih() [730]
-----------------------------------------------
                0.00    0.00       8/8           ImGui::UpdateInputEvents(bool) [482]
[731]    0.0    0.00    0.00       8         ImVector<ImGuiInputEvent>::erase(ImGuiInputEvent const*, ImGuiInputEvent const*) [731]
-----------------------------------------------
                0.00    0.00       8/8           ImGuiStorage::ImGuiStorage() [728]
[732]    0.0    0.00    0.00       8         ImVector<ImGuiStoragePair>::ImVector() [732]
